[16/03/2026 11:17:37,89] Servidor iniciado 
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/bi-csat-time-module.js?v=20251210T1515 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/bi-acompanhamento-module.js?v=20260309T1230 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/logger.js?v=20260224T1500 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/bi-analytics-init.js?v=20251201T1115 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/global-search.js?v=20251217T1600 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/interactive-charts.js?v=20251217T1600 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/gamification-badges.js?v=20251218T0100 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/gamification.js?v=20251218T0100 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/chatbot-utils.js?v=20260224T1450 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/chatbot.js?v=20260303T1710 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/premium-icons.js?v=20251223 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/chatbot-intelligence.js?v=20260224T1450 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/tryviano-knowledge-base.js?v=20260224T1450 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/chatbot-premium.js?v=20260224T1450 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/presentation-mode-v2.js?v=20251203T0935 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/date-range-picker.js?v=20251204T1156 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/ai-transformers.js?v=20251201T1115 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/insights-module.js?v=20251201T1115 HTTP/1.1" 200 -
::1 - - [16/Mar/2026 11:25:30] "GET /atendimento/js/glossary-data.js?v=20251201T1200 HTTP/1.1" 200 -
